Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Quarter,Month,Year,Division,Forecast_Revenue,Pipeline_Stage,Probability_%,Renewal_Probability,Variance,Growth_Rate_%,Scenario,Forecast_Status
1150,US-2023-138177,2023-08-09,9/24/2023,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,1,0.5,-45.8273,2.9128329297820823,November,2023.0,Professional Services,70.27,Negotiation,40,85,3.65,-91.67,Expected Case,Above Forecast
1151,US-2023-159849,2023-08-09,9/19/2023,Same Day,JK-15640,Jim Kriz,Home Office,United States,San Francisco,California,94110,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.0,0.1134,2.9128329297820823,November,2023.0,Managed Services,6.5,Lead,90,92,-0.83,-92.33,Best Case,Below Forecast
1152,US-2023-156601,2023-08-09,9/24/2023,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0.0,3.58,2.9128329297820823,November,2023.0,Managed Services,8.1,Lead,60,80,-0.94,26.28,Expected Case,Below Forecast
1153,US-2023-132787,2023-08-09,9/23/2023,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,2.9128329297820823,November,2023.0,Professional Services,99.83,Negotiation,75,76,-7.31,1192.18,Expected Case,Below Forecast
1154,US-2023-127299,2023-08-09,9/24/2023,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,67.344,6,0.2,7.5762,2.9128329297820823,November,2023.0,Technology Licensing,67.42,Closed Won,40,61,-0.08,-27.21,Expected Case,Below Forecast
1155,US-2023-106992,2023-08-09,9/21/2023,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997,2.9128329297820823,November,2023.0,Technology Licensing,2994.97,Proposal,60,84,65.01,4443.81,Worst Case,Above Forecast
1156,US-2023-127299,2023-08-09,9/24/2023,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985,3,0.5,-944.9946,2.9128329297820823,November,2023.0,Professional Services,2458.47,Negotiation,40,78,166.52,-14.22,Worst Case,Above Forecast
1157,US-2023-106992,2023-08-09,9/21/2023,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958,2.9128329297820823,November,2023.0,Technology Licensing,2653.33,Proposal,40,84,-133.37,-4.0,Expected Case,Below Forecast
1158,US-2023-166744,2023-08-09,9/24/2023,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,3,0.0,36.294,2.9128329297820823,November,2023.0,Professional Services,390.37,Proposal,75,63,-27.43,-85.6,Best Case,Below Forecast
1159,US-2023-125997,2023-08-09,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,2,0.2,-10.0196,2.9128329297820823,November,2023.0,Professional Services,807.82,Negotiation,60,62,-6.25,120.85,Worst Case,Below Forecast
1160,US-2023-120411,2023-08-09,9/23/2023,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,0.3,-70.49,2.9128329297820823,November,2023.0,Professional Services,514.45,Lead,40,93,-21.02,-38.44,Worst Case,Below Forecast
1161,US-2023-125997,2023-08-09,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396,2.9128329297820823,November,2023.0,Technology Licensing,637.5,Proposal,60,69,-5.72,28.04,Expected Case,Below Forecast
1162,US-2023-166744,2023-08-09,9/24/2023,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,3,0.0,50.9082,2.9128329297820823,November,2023.0,Professional Services,179.38,Lead,60,86,-15.16,-74.01,Expected Case,Below Forecast
1163,US-2023-134614,2023-08-09,9/25/2023,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,2.9128329297820823,November,2023.0,Managed Services,722.94,Closed Won,75,85,-105.24,276.14,Best Case,Below Forecast
1164,US-2023-133704,2023-08-09,9/26/2023,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,43.92,4,0.0,11.8584,2.9128329297820823,November,2023.0,Technology Licensing,41.69,Negotiation,60,86,2.23,-92.89,Worst Case,Above Forecast
1165,US-2023-125997,2023-08-09,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,0.0,8.0548,2.9128329297820823,November,2023.0,Technology Licensing,31.43,Proposal,90,60,-0.45,-29.46,Expected Case,Below Forecast
1166,US-2023-151953,2023-08-09,9/25/2023,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,2.816,2,0.2,0.9856,2.9128329297820823,November,2023.0,Technology Licensing,2.65,Lead,90,79,0.17,-90.91,Worst Case,Above Forecast
1167,US-2023-133704,2023-08-09,9/26/2023,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3,0.2,6.5754,2.9128329297820823,November,2023.0,Technology Licensing,22.0,Proposal,75,84,-1.77,618.47,Expected Case,Below Forecast
1168,US-2023-156433,2023-08-09,9/26/2023,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0.0,4.5816,2.9128329297820823,November,2023.0,Managed Services,11.14,Closed Won,75,69,-1.18,-50.77,Expected Case,Below Forecast
1169,US-2023-125997,2023-08-09,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0.0,35.3346,2.9128329297820823,November,2023.0,Technology Licensing,88.68,Closed Won,90,60,-13.5,654.82,Best Case,Below Forecast
1170,US-2023-156433,2023-08-09,9/26/2023,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4,0.0,10.6428,2.9128329297820823,November,2023.0,Technology Licensing,21.37,Proposal,75,75,0.35,-71.11,Worst Case,Above Forecast
1171,US-2023-126480,2023-08-09,9/24/2023,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,92024,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852,2.9128329297820823,November,2023.0,Professional Services,10.14,Negotiation,60,70,-1.58,-60.59,Worst Case,Below Forecast
1172,US-2023-166744,2023-08-09,9/24/2023,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,2,0.0,26.3912,2.9128329297820823,November,2023.0,Technology Licensing,55.12,Closed Won,40,63,4.86,600.7,Expected Case,Above Forecast
1173,US-2023-120411,2023-08-09,9/23/2023,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475,2.9128329297820823,November,2023.0,Managed Services,12.02,Lead,75,94,-0.9,-81.46,Best Case,Below Forecast
1174,US-2023-125997,2023-08-09,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,0.0,661.4559,2.9128329297820823,November,2023.0,Managed Services,1238.06,Closed Won,90,72,111.85,12039.48,Best Case,Above Forecast
1175,US-2023-125997,2023-08-09,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,629.95,5,0.0,157.4875,2.9128329297820823,November,2023.0,Managed Services,735.86,Lead,40,80,-105.91,-53.33,Best Case,Below Forecast
1176,CA-2023-153738,2023-08-09,9/22/2023,First Class,AG-10270,Alejandro Grove,Consumer,Canada,Toronto,Ontario,M2N,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0.0,16.96,2.9128329297820823,November,2023.0,Managed Services,39.9,Proposal,60,74,-2.22,-94.02,Worst Case,Below Forecast
1177,US-2023-166310,2023-08-09,9/23/2023,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,2.9128329297820823,November,2023.0,Technology Licensing,9.41,Lead,40,69,-0.87,-77.32,Expected Case,Below Forecast
1178,US-2023-125514,2023-08-09,9/22/2023,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2,0.0,7.5284,2.9128329297820823,November,2023.0,Technology Licensing,29.84,Proposal,90,70,-3.88,203.84,Expected Case,Below Forecast
1179,US-2023-125514,2023-08-09,9/22/2023,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0.0,10.881,2.9128329297820823,November,2023.0,Managed Services,34.28,Closed Won,40,91,1.99,39.71,Best Case,Above Forecast
1180,US-2023-153969,2023-08-09,9/25/2023,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0.0,15.4752,2.9128329297820823,November,2023.0,Managed Services,54.26,Negotiation,90,92,5.26,64.1,Best Case,Above Forecast
1181,US-2023-124513,2023-08-09,9/25/2023,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3,0.0,17.1678,2.9128329297820823,November,2023.0,Technology Licensing,76.84,Closed Won,75,79,-10.81,10.94,Best Case,Below Forecast
1182,US-2023-117478,2023-08-09,9/24/2023,First Class,LH-16750,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6.57,3,0.7,-5.037,2.9128329297820823,November,2023.0,Managed Services,6.53,Closed Won,75,95,0.04,-90.05,Worst Case,Above Forecast
1183,US-2023-153969,2023-08-09,9/25/2023,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2,0.0,7.3132,2.9128329297820823,November,2023.0,Professional Services,14.61,Closed Won,90,89,0.95,136.83,Expected Case,Above Forecast
1184,US-2023-153969,2023-08-09,9/25/2023,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0.0,36.8245,2.9128329297820823,November,2023.0,Managed Services,81.53,Closed Won,75,69,-3.18,403.53,Best Case,Below Forecast
1185,US-2023-168823,2023-08-09,9/24/2023,First Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,20.808,9,0.2,7.0227,2.9128329297820823,November,2023.0,Managed Services,22.46,Negotiation,60,74,-1.65,-73.44,Best Case,Below Forecast
1186,US-2023-125514,2023-08-09,9/22/2023,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,1,0.0,3.1104,2.9128329297820823,November,2023.0,Professional Services,5.89,Closed Won,40,88,0.59,-68.86,Expected Case,Above Forecast
1187,US-2023-153969,2023-08-09,9/25/2023,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,38.52,9,0.0,17.334,2.9128329297820823,November,2023.0,Professional Services,37.84,Lead,90,60,0.68,494.44,Worst Case,Above Forecast
1188,US-2023-153969,2023-08-09,9/25/2023,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35,3,0.0,9.4815,2.9128329297820823,November,2023.0,Technology Licensing,17.61,Negotiation,90,80,1.74,-49.77,Worst Case,Above Forecast
1189,US-2023-168823,2023-08-09,9/24/2023,First Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,4.1151,2.9128329297820823,November,2023.0,Technology Licensing,11.65,Negotiation,90,74,-0.3,-41.33,Worst Case,Below Forecast
1190,US-2023-135972,2023-08-09,9/23/2023,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3,0.0,701.9883,2.9128329297820823,November,2023.0,Professional Services,2103.32,Lead,60,62,-303.35,15755.97,Expected Case,Below Forecast
1191,US-2023-153969,2023-08-09,9/25/2023,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2,0.2,23.9984,2.9128329297820823,November,2023.0,Professional Services,286.73,Proposal,60,92,-46.75,-86.67,Worst Case,Below Forecast
1192,US-2023-135972,2023-08-09,9/23/2023,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,2,0.2,27.7182,2.9128329297820823,November,2023.0,Technology Licensing,268.83,Closed Won,60,78,-22.45,2.67,Best Case,Below Forecast
1193,US-2023-156160,2023-08-09,9/29/2023,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,4,0.1,83.7096,2.9128329297820823,November,2023.0,Managed Services,549.68,Negotiation,90,63,29.85,135.21,Worst Case,Above Forecast
1194,US-2023-156160,2023-08-09,9/29/2023,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",97.44,3,0.0,35.0784,2.9128329297820823,November,2023.0,Professional Services,114.18,Closed Won,60,71,-16.74,-83.19,Expected Case,Below Forecast
1195,US-2023-156160,2023-08-09,9/29/2023,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4,0.0,5.7376,2.9128329297820823,November,2023.0,Technology Licensing,13.76,Closed Won,75,84,-0.72,-86.62,Worst Case,Below Forecast
1196,US-2023-156160,2023-08-09,9/29/2023,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944,2.9128329297820823,November,2023.0,Managed Services,3.77,Lead,40,93,0.21,-69.45,Expected Case,Above Forecast
1197,US-2023-127488,2023-08-09,9/24/2023,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton,Florida,33433,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,2.9128329297820823,November,2023.0,Professional Services,5.42,Lead,75,76,-0.81,15.66,Expected Case,Below Forecast
1198,US-2023-158225,2023-08-09,9/28/2023,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0.0,42.3625,2.9128329297820823,November,2023.0,Managed Services,191.01,Lead,75,65,-21.56,3577.3,Worst Case,Below Forecast
1199,US-2023-158225,2023-08-09,9/28/2023,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.0,0.4068,2.9128329297820823,November,2023.0,Technology Licensing,45.54,Closed Won,60,71,-4.86,-75.99,Best Case,Below Forecast
1200,US-2023-103191,2023-08-09,9/27/2023,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884,2.9128329297820823,November,2023.0,Professional Services,368.92,Negotiation,90,74,-37.38,714.99,Expected Case,Below Forecast
1201,US-2023-134733,2023-08-09,9/28/2023,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,3,0.15,20.5176,2.9128329297820823,November,2023.0,Managed Services,418.6,Negotiation,75,76,17.4,31.51,Worst Case,Above Forecast
1202,US-2023-163650,2023-08-09,9/25/2023,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3,0.0,2.8536,2.9128329297820823,November,2023.0,Professional Services,9.48,Proposal,40,60,0.36,-97.74,Expected Case,Above Forecast
1203,US-2023-116904,2023-08-09,9/28/2023,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,12.94,2,0.0,6.47,2.9128329297820823,November,2023.0,Managed Services,14.32,Closed Won,60,73,-1.38,31.5,Worst Case,Below Forecast
1204,US-2023-116904,2023-08-09,9/28/2023,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449.95,5,0.0,4630.4755,2.9128329297820823,November,2023.0,Technology Licensing,9127.87,Proposal,75,61,322.08,72928.98,Best Case,Above Forecast
1205,US-2023-163559,2023-08-09,9/28/2023,Second Class,ST-20530,Shui Tom,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,139.44,3,0.2,47.061,2.9128329297820823,November,2023.0,Technology Licensing,143.85,Proposal,60,63,-4.41,-98.52,Expected Case,Below Forecast
